Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,,Onser for seconf letter
more,384,29268,added,-1,1,1,more,"{'Noun': [""English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state""], 'Adjective': [""a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number"", ""(comparative of `much' used with mass nouns"", ""(comparative of `many' used with count nouns"", '(quantifier used with mass nouns'], 'Adverb': ['used to form the comparative of some adjectives and adverbs', 'comparative of much; to a greater degree or extent', 'to a great degree or extent', 'to a very great degree or extent', '(degree adverb used before a noun phrase', 'frequently or in great quantities']}","['bore', 'core', 'fore', 'gore', 'kore', 'lore', 'more', 'pore', 'sore', 'tore', 'wore', 'yore']",,bare;care;dare;fare;gare;hare;mare;pare;rare;sare;tare;vare;ware;yare;bere;cere;dere;here;mere;qere;sere;were;yere;aire;dire;fire;hire;lire;mire;sire;tire;vire;wire;bore;core;fore;gore;kore;lore;more;pore;sore;tore;wore;yore;bure;cure;dure;hure;jure;lure;mure;pure;sure;byre;gyre;lyre;pyre;stre;syre;tyre
more,384,29826,augmented,-1,1,1,more,"{'Noun': [""English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state""], 'Adjective': [""a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number"", ""(comparative of `much' used with mass nouns"", ""(comparative of `many' used with count nouns"", '(quantifier used with mass nouns'], 'Adverb': ['used to form the comparative of some adjectives and adverbs', 'comparative of much; to a greater degree or extent', 'to a great degree or extent', 'to a very great degree or extent', '(degree adverb used before a noun phrase', 'frequently or in great quantities']}","['bore', 'core', 'fore', 'gore', 'kore', 'lore', 'more', 'pore', 'sore', 'tore', 'wore', 'yore']",,bare;care;dare;fare;gare;hare;mare;pare;rare;sare;tare;vare;ware;yare;bere;cere;dere;here;mere;qere;sere;were;yere;aire;dire;fire;hire;lire;mire;sire;tire;vire;wire;bore;core;fore;gore;kore;lore;more;pore;sore;tore;wore;yore;bure;cure;dure;hure;jure;lure;mure;pure;sure;byre;gyre;lyre;pyre;stre;syre;tyre
money,604,216,roll,4,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,bare;care;dare;fare;gare;hare;mare;pare;rare;sare;tare;vare;ware;yare;bere;cere;dere;here;mere;qere;sere;were;yere;aire;dire;fire;hire;lire;mire;sire;tire;vire;wire;bore;core;fore;gore;kore;lore;more;pore;sore;tore;wore;yore;bure;cure;dure;hure;jure;lure;mure;pure;sure;byre;gyre;lyre;pyre;stre;syre;tyre
money,604,250,bread,1,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,bare;care;dare;fare;gare;hare;mare;pare;rare;sare;tare;vare;ware;yare;bere;cere;dere;here;mere;qere;sere;were;yere;aire;dire;fire;hire;lire;mire;sire;tire;vire;wire;bore;core;fore;gore;kore;lore;more;pore;sore;tore;wore;yore;bure;cure;dure;hure;jure;lure;mure;pure;sure;byre;gyre;lyre;pyre;stre;syre;tyre
money,604,569,pay,1,3,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,bare;care;dare;fare;gare;hare;mare;pare;rare;sare;tare;vare;ware;yare;bere;cere;dere;here;mere;qere;sere;were;yere;aire;dire;fire;hire;lire;mire;sire;tire;vire;wire;bore;core;fore;gore;kore;lore;more;pore;sore;tore;wore;yore;bure;cure;dure;hure;jure;lure;mure;pure;sure;byre;gyre;lyre;pyre;stre;syre;tyre
money,604,654,check,2,3,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,bare;care;dare;fare;gare;hare;mare;pare;rare;sare;tare;vare;ware;yare;bere;cere;dere;here;mere;qere;sere;were;yere;aire;dire;fire;hire;lire;mire;sire;tire;vire;wire;bore;core;fore;gore;kore;lore;more;pore;sore;tore;wore;yore;bure;cure;dure;hure;jure;lure;mure;pure;sure;byre;gyre;lyre;pyre;stre;syre;tyre
money,604,683,coin,3,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,bare;care;dare;fare;gare;hare;mare;pare;rare;sare;tare;vare;ware;yare;bere;cere;dere;here;mere;qere;sere;were;yere;aire;dire;fire;hire;lire;mire;sire;tire;vire;wire;bore;core;fore;gore;kore;lore;more;pore;sore;tore;wore;yore;bure;cure;dure;hure;jure;lure;mure;pure;sure;byre;gyre;lyre;pyre;stre;syre;tyre
money,604,801,gold,2,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,865,treasure,4,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,1034,silver,2,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,1429,fund,5,3,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,1882,wealth,4,3,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,2232,dough,-1,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,3830,bill,2,3,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,4426,cash,2,3,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,4968,wage,3,3,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,5395,wad,-1,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,6001,payment,4,3,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,6116,gravy,-1,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,6795,salary,3,3,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,7398,loot,-1,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,9035,greenback,-1,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,10373,bankroll,-1,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,17981,banknote,-1,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
money,604,20636,coinage,-1,2,2,None,"{'Noun': ['the most common medium of exchange; functions as legal tender', 'wealth reckoned in terms of money', 'the official currency issued by a government or national bank']}","['doney', 'honey', 'money', 'poney']",,laney;maney;doney;honey;money;poney;piney
cheese,978,262,lion,1,2,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,laney;maney;doney;honey;money;poney;piney
cheese,978,357,star,1,3,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,laney;maney;doney;honey;money;poney;piney
cheese,978,591,personality,4,3,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,laney;maney;doney;honey;money;poney;piney
cheese,978,1090,hero,3,3,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,laney;maney;doney;honey;money;poney;piney
cheese,978,1430,ace,-1,2,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,laney;maney;doney;honey;money;poney;piney
cheese,978,1807,figure,3,3,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,cheese;creese
cheese,978,3802,worthy,5,2,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,cheese;creese
cheese,978,4474,somebody,2,2,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,cheese;creese
cheese,978,5746,notable,5,2,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,cheese;creese
cheese,978,8093,celeb,-1,1,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,cheese;creese
cheese,978,9064,heavyweight,-1,2,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,cheese;creese
cheese,978,9066,superstar,-1,3,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,cheese;creese
cheese,978,11225,magnate,-1,2,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,cheese;creese
cheese,978,12078,immortal,6,2,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,cheese;creese
cheese,978,12079,bigwig,-1,2,1,None,"{'Noun': ['a solid food prepared from the pressed curd of milk', 'erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States'], 'Verb': ['used in the imperative (get away, or stop it', 'wind onto a cheese']}",['cheese'],,cheese;creese
