user_id,response_id,quote_id,overall_score,other
18501,494,235,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>there is a fountain of youth it is your mind your talents the creativity you bring to your life and the lives of people you love when you learn to tap this source you will truly have defeated age</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">there</input>
<input mode=""speech"" intelligibility=""4"">is</input>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""1"">fountain</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">youth</input>
<input mode=""speech"" intelligibility=""1"">it</input>
<input mode=""speech"" intelligibility=""3"">is</input>
<input mode=""speech"" intelligibility=""2"">your</input>
<input mode=""speech"" intelligibility=""3"">mind</input>
<input mode=""speech"" intelligibility=""1"">your</input>
<input mode=""speech"" intelligibility=""4"">talents</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""2"">creativity</input>
<input mode=""speech"" intelligibility=""1"">you</input>
<input mode=""speech"" intelligibility=""4"">bring</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""1"">your</input>
<input mode=""speech"" intelligibility=""3"">life</input>
<input mode=""speech"" intelligibility=""1"">and</input>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""3"">lives</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""4"">people</input>
<input mode=""speech"" intelligibility=""3"">you</input>
<input mode=""speech"" intelligibility=""3"">love</input>
<input mode=""speech"" intelligibility=""2"">when</input>
<input mode=""speech"" intelligibility=""2"">you</input>
<input mode=""speech"" intelligibility=""1"">learn</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""2"">tap</input>
<input mode=""speech"" intelligibility=""5"">this</input>
<input mode=""speech"" intelligibility=""2"">source</input>
<input mode=""speech"" intelligibility=""5"">you</input>
<input mode=""speech"" intelligibility=""1"">will</input>
<input mode=""speech"" intelligibility=""2"">truly</input>
<input mode=""speech"" intelligibility=""2"">have</input>
<input mode=""speech"" intelligibility=""1"">defeated</input>
<input mode=""speech"" intelligibility=""1"">age</input>
</inputs>
"
20587,998,239,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>creativity can solve almost any problem the creative act the defeat of habit by originality overcomes everything</instance>
<inputs>
<input mode=""speech"" intelligibility=""3"">creativity</input>
<input mode=""speech"" intelligibility=""4"">can</input>
<input mode=""speech"" intelligibility=""2"">solve</input>
<input mode=""speech"" intelligibility=""3"">almost</input>
<input mode=""speech"" intelligibility=""5"">any</input>
<input mode=""speech"" intelligibility=""2"">problem</input>
<input mode=""speech"" intelligibility=""3"">the</input>
<input mode=""speech"" intelligibility=""2"">creative</input>
<input mode=""speech"" intelligibility=""4"">act</input>
<input mode=""speech"" intelligibility=""3"">the</input>
<input mode=""speech"" intelligibility=""1"">defeat</input>
<input mode=""speech"" intelligibility=""1"">of</input>
<input mode=""speech"" intelligibility=""3"">habit</input>
<input mode=""speech"" intelligibility=""4"">by</input>
<input mode=""speech"" intelligibility=""2"">originality</input>
<input mode=""speech"" intelligibility=""2"">overcomes</input>
<input mode=""speech"" intelligibility=""3"">everything</input>
</inputs>
"
6049,237,320,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>leaders are made they are not born they are made by hard effort which is the price which all of us must pay to achieve any goal that is worthwhile</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">leaders</input>
<input mode=""speech"" intelligibility=""1"">are</input>
<input mode=""speech"" intelligibility=""3"">made</input>
<input mode=""speech"" intelligibility=""3"">they</input>
<input mode=""speech"" intelligibility=""1"">are</input>
<input mode=""speech"" intelligibility=""5"">not</input>
<input mode=""speech"" intelligibility=""4"">born</input>
<input mode=""speech"" intelligibility=""3"">they</input>
<input mode=""speech"" intelligibility=""1"">are</input>
<input mode=""speech"" intelligibility=""4"">made</input>
<input mode=""speech"" intelligibility=""2"">by</input>
<input mode=""speech"" intelligibility=""1"">hard</input>
<input mode=""speech"" intelligibility=""1"">effort</input>
<input mode=""speech"" intelligibility=""1"">which</input>
<input mode=""speech"" intelligibility=""2"">is</input>
<input mode=""speech"" intelligibility=""3"">the</input>
<input mode=""speech"" intelligibility=""2"">price</input>
<input mode=""speech"" intelligibility=""1"">which</input>
<input mode=""speech"" intelligibility=""2"">all</input>
<input mode=""speech"" intelligibility=""1"">of</input>
<input mode=""speech"" intelligibility=""3"">us</input>
<input mode=""speech"" intelligibility=""4"">must</input>
<input mode=""speech"" intelligibility=""3"">pay</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""2"">achieve</input>
<input mode=""speech"" intelligibility=""4"">any</input>
<input mode=""speech"" intelligibility=""2"">goal</input>
<input mode=""speech"" intelligibility=""4"">that</input>
<input mode=""speech"" intelligibility=""2"">is</input>
<input mode=""speech"" intelligibility=""1"">worthwhile</input>
</inputs>
"
15629,331,232,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>nothing is impossible with so many people saying it couldnt be done all it takes is an imagination</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">nothing</input>
<input mode=""speech"" intelligibility=""3"">is</input>
<input mode=""speech"" intelligibility=""1"">impossible</input>
<input mode=""speech"" intelligibility=""1"">with</input>
<input mode=""speech"" intelligibility=""4"">so</input>
<input mode=""speech"" intelligibility=""2"">many</input>
<input mode=""speech"" intelligibility=""1"">people</input>
<input mode=""speech"" intelligibility=""2"">saying</input>
<input mode=""speech"" intelligibility=""2"">it</input>
<input mode=""speech"" intelligibility=""2"">couldnt</input>
<input mode=""speech"" intelligibility=""3"">be</input>
<input mode=""speech"" intelligibility=""2"">done</input>
<input mode=""speech"" intelligibility=""2"">all</input>
<input mode=""speech"" intelligibility=""2"">it</input>
<input mode=""speech"" intelligibility=""3"">takes</input>
<input mode=""speech"" intelligibility=""2"">is</input>
<input mode=""speech"" intelligibility=""3"">an</input>
<input mode=""speech"" intelligibility=""2"">imagination</input>
</inputs>
"
18727,569,390,3,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""3"" >
<instance>winners never quit and quitters never win</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">winners</input>
<input mode=""speech"" intelligibility=""3"">never</input>
<input mode=""speech"" intelligibility=""4"">quit</input>
<input mode=""speech"" intelligibility=""4"">and</input>
<input mode=""speech"" intelligibility=""5"">quitters</input>
<input mode=""speech"" intelligibility=""3"">never</input>
<input mode=""speech"" intelligibility=""3"">win</input>
</inputs>
"
22261,1215,183,6,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""6"" >
<instance>its easy to stand in the crowd but it takes courage to stand alone</instance>
<inputs>
<input mode=""speech"" intelligibility=""3"">its</input>
<input mode=""speech"" intelligibility=""6"">easy</input>
<input mode=""speech"" intelligibility=""5"">to</input>
<input mode=""speech"" intelligibility=""6"">stand</input>
<input mode=""speech"" intelligibility=""4"">in</input>
<input mode=""speech"" intelligibility=""3"">the</input>
<input mode=""speech"" intelligibility=""6"">crowd</input>
<input mode=""speech"" intelligibility=""5"">but</input>
<input mode=""speech"" intelligibility=""5"">it</input>
<input mode=""speech"" intelligibility=""6"">takes</input>
<input mode=""speech"" intelligibility=""5"">courage</input>
<input mode=""speech"" intelligibility=""6"">to</input>
<input mode=""speech"" intelligibility=""6"">stand</input>
<input mode=""speech"" intelligibility=""6"">alone</input>
</inputs>
"
18539,573,238,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>the heart and soul of the company is creativity and innovation</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""1"">heart</input>
<input mode=""speech"" intelligibility=""3"">and</input>
<input mode=""speech"" intelligibility=""2"">soul</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""5"">company</input>
<input mode=""speech"" intelligibility=""1"">is</input>
<input mode=""speech"" intelligibility=""1"">creativity</input>
<input mode=""speech"" intelligibility=""3"">and</input>
<input mode=""speech"" intelligibility=""2"">innovation</input>
</inputs>
"
18538,883,97,5,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""5"" >
<instance>the value of a man should be seen in what he gives and not in what he is able to receive</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""5"">value</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""4"">a</input>
<input mode=""speech"" intelligibility=""5"">man</input>
<input mode=""speech"" intelligibility=""3"">should</input>
<input mode=""speech"" intelligibility=""6"">be</input>
<input mode=""speech"" intelligibility=""6"">seen</input>
<input mode=""speech"" intelligibility=""6"">in</input>
<input mode=""speech"" intelligibility=""6"">what</input>
<input mode=""speech"" intelligibility=""6"">he</input>
<input mode=""speech"" intelligibility=""6"">gives</input>
<input mode=""speech"" intelligibility=""6"">and</input>
<input mode=""speech"" intelligibility=""5"">not</input>
<input mode=""speech"" intelligibility=""6"">in</input>
<input mode=""speech"" intelligibility=""5"">what</input>
<input mode=""speech"" intelligibility=""6"">he</input>
<input mode=""speech"" intelligibility=""6"">is</input>
<input mode=""speech"" intelligibility=""3"">able</input>
<input mode=""speech"" intelligibility=""5"">to</input>
<input mode=""speech"" intelligibility=""6"">receive</input>
</inputs>
"
18501,760,228,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>creativity requires the courage to let go of certainties</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">creativity</input>
<input mode=""speech"" intelligibility=""1"">requires</input>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""1"">courage</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""2"">let</input>
<input mode=""speech"" intelligibility=""1"">go</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">certainties</input>
</inputs>
"
15298,290,532,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>it is not our abilities that show what we truly areit is our choices</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">it</input>
<input mode=""speech"" intelligibility=""5"">is</input>
<input mode=""speech"" intelligibility=""2"">not</input>
<input mode=""speech"" intelligibility=""2"">our</input>
<input mode=""speech"" intelligibility=""1"">abilities</input>
<input mode=""speech"" intelligibility=""3"">that</input>
<input mode=""speech"" intelligibility=""3"">show</input>
<input mode=""speech"" intelligibility=""4"">what</input>
<input mode=""speech"" intelligibility=""1"">we</input>
<input mode=""speech"" intelligibility=""2"">truly</input>
<input mode=""speech"" intelligibility=""1"">areit</input>
<input mode=""speech"" intelligibility=""2"">is</input>
<input mode=""speech"" intelligibility=""3"">our</input>
<input mode=""speech"" intelligibility=""2"">choices</input>
</inputs>
"
18775,651,207,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>i can is a hundred times more important than iq</instance>
<inputs>
<input mode=""speech"" intelligibility=""3"">i</input>
<input mode=""speech"" intelligibility=""2"">can</input>
<input mode=""speech"" intelligibility=""3"">is</input>
<input mode=""speech"" intelligibility=""1"">a</input>
<input mode=""speech"" intelligibility=""1"">hundred</input>
<input mode=""speech"" intelligibility=""3"">times</input>
<input mode=""speech"" intelligibility=""5"">more</input>
<input mode=""speech"" intelligibility=""1"">important</input>
<input mode=""speech"" intelligibility=""2"">than</input>
<input mode=""speech"" intelligibility=""2"">iq</input>
</inputs>
"
